id,price,year,odometer,cylinders,transmission,drive,type,paint_color,size,title_status,condition,fuel,state,manufacturer,description_length,description_credit,description_owner,description_badcredit
7240008120,5995,2014,106501,,automatic,,hatchback,white,,clean,,gas,ca,chevrolet,2925,1,0,1
7230847445,19999,2016,,,automatic,,,,,clean,,gas,ct,infiniti,261,0,0,0
7240416169,13990,2016,61027,,automatic,fwd,sedan,silver,,clean,good,hybrid,ca,hyundai,4313,1,0,0
7234901095,11999,2003,76402,8,automatic,rwd,van,white,,clean,excellent,gas,fl,ford,493,1,0,0
7237780331,24590,2017,30129,,automatic,4wd,sedan,white,,clean,,gas,ma,infiniti,4834,1,0,1
7230538810,12995,1991,174270,6,automatic,4wd,,,,clean,excellent,gas,ca,jeep,,0,0,0
7225805216,23551,2017,31134,4,automatic,4wd,SUV,blue,compact,clean,,gas,fl,jeep,,0,0,0
7240519153,17750,2005,169685,,automatic,,,white,,clean,good,other,az,,8040,0,0,0
7229115421,27590,2014,82764,8,other,,pickup,white,,clean,good,gas,fl,toyota,4661,1,0,0
7235788102,4800,2010,145000,,automatic,,,white,,clean,good,gas,ny,dodge,748,0,1,0
7234154295,8000,2016,,,automatic,,,,,clean,,gas,fl,chevrolet,1131,1,0,1
7235787703,33777,2017,53585,,automatic,4wd,pickup,orange,,clean,,gas,me,toyota,2380,1,0,0
7229119980,27590,2014,82764,8,other,,pickup,white,,clean,good,gas,wi,toyota,4661,1,0,0
7226450588,6000,2009,85150,4,automatic,fwd,sedan,black,mid-size,clean,good,gas,pa,nissan,29,0,0,0
7231820070,12589,2017,28998,4,automatic,fwd,sedan,brown,,clean,,gas,oh,chevrolet,5579,1,1,1
7237758125,4790,2005,176238,4,automatic,,wagon,white,,clean,,gas,or,pontiac,2699,1,1,0
7234460620,14495,2018,26890,4,automatic,,,white,,clean,excellent,gas,ca,hyundai,3006,1,1,1
7231688624,8950,2010,117000,4,automatic,,,,,clean,,gas,fl,hyundai,184,0,0,0
7236430254,8995,2013,132724,4,automatic,,sedan,red,,clean,good,gas,sc,hyundai,311,0,0,0
7240922068,13488,2017,100394,,automatic,,,,,clean,,gas,ny,subaru,436,0,0,0
7234031908,25990,2019,10012,,other,fwd,other,blue,,clean,good,gas,ca,gmc,4164,1,0,0
7237953059,4500,2016,,4,automatic,,,,,clean,good,gas,ca,nissan,621,0,0,0
7240444125,6950,2004,136000,6,automatic,fwd,SUV,blue,,clean,excellent,gas,ca,lexus,219,0,0,0
7239359623,8995,2012,102020,4,automatic,fwd,SUV,grey,,clean,excellent,gas,il,gmc,1001,1,0,1
7240087078,7497,2011,149306,,automatic,fwd,SUV,white,,clean,,gas,,gmc,1905,1,0,0
7236244489,22990,2018,30670,,automatic,,,red,,clean,,gas,nj,subaru,8284,0,0,0
7240046594,37500,2017,44500,6,automatic,,sedan,grey,full-size,clean,like new,gas,az,mercedes-benz,674,0,0,0
7239587032,2250,2004,158149,6,automatic,4wd,SUV,blue,full-size,clean,excellent,gas,tx,ford,406,0,0,0
7240323156,24995,1972,35319,8,automatic,rwd,sedan,blue,full-size,clean,excellent,gas,ca,cadillac,7156,1,1,1
7230110030,6999,2010,93285,6,automatic,4wd,SUV,silver,mid-size,clean,good,gas,ia,chevrolet,237,0,0,0
7236320282,6495,2005,116760,8,automatic,rwd,SUV,grey,,clean,good,gas,az,gmc,5125,1,0,1
7234814060,11999,2008,152833,,automatic,rwd,SUV,brown,,clean,good,gas,tx,ford,4796,1,0,1
7237034938,16846,2013,69945,,automatic,fwd,,,,clean,,gas,il,chevrolet,9717,1,0,1
7236625868,2950,2006,190000,4,automatic,fwd,coupe,silver,compact,clean,good,gas,fl,honda,146,0,0,0
7233885207,19995,2013,41843,8,automatic,rwd,van,silver,,clean,excellent,gas,ak,ford,973,0,1,0
7227932383,39590,2017,19725,8,automatic,,pickup,white,,clean,good,gas,pa,toyota,4669,1,0,0
7239899747,14463,2019,42570,,automatic,fwd,,silver,,clean,,,dc,kia,1458,0,0,0
7235872347,16895,2013,158120,8,automatic,,SUV,white,,clean,like new,other,tx,gmc,2348,1,0,1
7239420369,24590,2017,6931,,automatic,rwd,coupe,red,,clean,good,gas,ca,toyota,4011,1,0,0
7228274576,22995,2007,,10,automatic,rwd,sedan,,mid-size,clean,good,gas,il,bmw,2465,1,0,1
7235979021,6900,2010,,,automatic,,,,,clean,,gas,mi,ford,712,1,0,0
7237301173,12072,2015,86784,,automatic,4wd,,black,,clean,,other,ms,jeep,5391,1,0,1
7240895246,41990,2016,41978,6,automatic,4wd,other,blue,,clean,good,gas,az,rover,4611,1,0,0
7239396651,16995,2006,174982,8,automatic,4wd,truck,white,full-size,clean,good,diesel,va,gmc,2104,0,1,0
7239575323,4200,1990,129000,8,automatic,fwd,sedan,blue,full-size,clean,excellent,gas,in,cadillac,190,0,0,0
7240549948,22900,2008,164000,,automatic,,,,,clean,,diesel,pa,,2704,0,0,0
7239289582,5995,2004,236750,6,automatic,4wd,SUV,,mid-size,clean,good,gas,mi,lexus,732,0,0,0
7224819888,7990,2006,227219,8,automatic,4wd,truck,black,full-size,clean,excellent,gas,sc,ford,231,0,0,0
7238695639,31990,2014,56023,8,other,,pickup,,,clean,good,gas,nc,toyota,4746,1,0,0
7232549215,17490,2016,99044,4,automatic,4wd,SUV,white,compact,clean,excellent,gas,mi,mazda,2365,1,0,0
7238523199,4500,2007,140000,6,automatic,4wd,,,,clean,good,gas,oh,bmw,386,0,0,0
7227381755,26990,2018,10340,,other,rwd,hatchback,black,,clean,good,electric,ri,bmw,3939,1,0,0
7232486544,3500,2009,228000,4,manual,,,,,rebuilt,good,gas,oh,honda,999,0,0,0
7233122759,12993,2005,192381,8,automatic,4wd,SUV,white,full-size,clean,excellent,diesel,wy,ford,2315,1,0,0
7239544029,8900,2013,102182,,automatic,4wd,,black,,clean,good,gas,ny,mercedes-benz,125,0,0,0
7230077417,34000,2014,82823,6,automatic,4wd,truck,white,,clean,,diesel,oh,ram,5345,1,0,0
7234401404,8250,2014,104390,4,automatic,fwd,sedan,black,mid-size,clean,excellent,gas,sc,nissan,1759,1,0,0
7240721551,20988,2019,14900,,automatic,fwd,hatchback,white,compact,clean,,gas,hi,nissan,2032,1,0,1
7240369199,21633,2016,68093,4,automatic,4wd,SUV,silver,mid-size,clean,,gas,id,honda,8673,1,0,1
7240440162,3250,2007,229000,6,automatic,4wd,SUV,white,mid-size,clean,excellent,gas,nc,dodge,138,0,0,0
7239411364,9995,2005,216691,,automatic,4wd,pickup,blue,,clean,excellent,gas,ga,chevrolet,5457,1,0,1
7239843984,5000,2011,130000,,automatic,,,,,clean,,gas,fl,kia,303,0,1,0
7240831436,10999,2006,102000,,automatic,4wd,pickup,black,,clean,excellent,gas,ca,ram,8268,1,0,1
7240283759,7400,2014,87603,4,automatic,fwd,hatchback,blue,,clean,excellent,gas,nm,hyundai,415,0,0,0
7240692448,22961,2014,45060,,automatic,rwd,other,red,,clean,,gas,tx,mercedes-benz,3168,1,1,1
7236814822,5500,2008,111182,6,automatic,fwd,mini-van,blue,full-size,clean,good,gas,mo,kia,504,0,0,0
7240198716,9500,2011,111600,6,automatic,rwd,coupe,silver,mid-size,rebuilt,excellent,gas,il,chevrolet,331,0,0,0
7240625791,15299,2014,52210,4,automatic,4wd,sedan,,,clean,,gas,oh,lincoln,4834,1,0,1
7228812947,35750,2008,,,automatic,,,,,clean,,gas,ny,ford,1140,0,0,0
7233227443,19800,2017,42000,4,automatic,4wd,sedan,black,mid-size,clean,like new,gas,oh,ford,901,0,0,0
7234400231,11995,2008,217913,6,automatic,4wd,SUV,black,,clean,good,gas,pa,jeep,269,0,0,0
7239006307,19999,2018,23896,,automatic,fwd,sedan,red,,clean,,gas,wa,hyundai,4680,1,1,1
7227967940,33000,2015,57700,5,automatic,4wd,pickup,black,,clean,like new,gas,ar,ford,653,0,0,0
7232002728,44995,2016,55004,6,automatic,4wd,SUV,black,,clean,,diesel,ca,rover,5039,0,1,0
7231958652,15554,2015,120834,,automatic,fwd,SUV,white,,clean,,gas,co,honda,6946,0,0,0
7238215206,14950,2015,32422,,automatic,4wd,wagon,grey,,clean,good,gas,ia,subaru,2115,0,0,0
7231270538,25900,2015,75981,,automatic,rwd,truck,,,clean,,other,az,ford,7868,1,0,1
7236355467,7995,2013,105286,4,automatic,fwd,wagon,custom,,clean,,gas,az,nissan,563,0,0,0
7240455976,14499,2014,26747,,automatic,fwd,sedan,black,,clean,,gas,mn,nissan,3193,1,1,0
7237848464,4500,2002,,,automatic,,,,,clean,,gas,va,toyota,191,0,0,0
7228616962,13988,2012,108297,,other,,sedan,red,,clean,good,gas,id,dodge,2084,0,0,0
7231256484,26995,2018,50000,4,automatic,fwd,,white,mid-size,clean,excellent,hybrid,wa,toyota,,0,0,0
7227927952,19417,2016,42137,6,automatic,fwd,sedan,grey,mid-size,clean,,gas,tx,toyota,,0,0,0
7229819906,12900,2014,126111,6,automatic,fwd,SUV,custom,,clean,,gas,or,ford,4257,0,1,0
7232587126,22950,2019,35145,4,automatic,fwd,SUV,grey,mid-size,clean,excellent,gas,ga,ford,539,0,0,0
7230784241,5000,2011,151177,,automatic,,SUV,grey,mid-size,clean,good,gas,ms,ford,246,0,0,0
7236358624,43990,2019,26385,8,automatic,4wd,pickup,white,,clean,good,gas,ny,chevrolet,4577,1,0,0
7226384036,12495,2015,101339,,automatic,,van,white,,clean,,gas,va,ford,2840,1,0,1
7234415943,19500,2012,88152,,automatic,,other,,,clean,,gas,,ram,3276,1,0,1
7238168844,24990,2019,3853,,other,fwd,coupe,blue,,clean,good,gas,il,honda,4364,1,0,0
7225853064,34995,2015,197850,6,automatic,4wd,pickup,silver,,clean,,diesel,tx,ram,1746,1,0,1
7239377387,30900,,25078,8,automatic,4wd,pickup,blue,,clean,,gas,ma,,2167,0,0,0
7225953603,6990,2010,96109,4,automatic,fwd,sedan,grey,mid-size,clean,excellent,gas,va,nissan,728,0,0,0
7239639047,14990,2009,69000,8,automatic,rwd,van,white,full-size,clean,excellent,gas,nj,chevrolet,398,0,1,0
7239752871,26500,2017,73000,6,automatic,4wd,truck,grey,mid-size,clean,excellent,gas,ny,toyota,44,0,0,0
7240646807,9850,2013,25468,4,automatic,fwd,sedan,red,mid-size,rebuilt,excellent,gas,mn,mazda,967,0,0,0
7232010442,4900,2008,174274,4,automatic,fwd,hatchback,blue,compact,clean,excellent,hybrid,ar,toyota,1084,0,1,0
7240468176,19590,2015,17118,,automatic,fwd,coupe,white,,clean,good,gas,il,honda,4577,1,0,0
7239872687,6995,2014,90292,4,automatic,fwd,hatchback,red,,clean,,gas,az,chevrolet,616,0,0,0
7226599629,15900,2014,114258,,automatic,,,,,clean,,gas,ar,mercedes-benz,680,1,0,0
7240049893,8988,2016,131657,4,automatic,4wd,SUV,orange,full-size,clean,good,gas,oh,ford,1118,0,0,0
7233550282,13995,2019,31000,4,automatic,fwd,sedan,blue,compact,clean,like new,gas,tx,hyundai,735,1,0,1
7240881366,10590,2015,28842,,automatic,rwd,coupe,white,,clean,good,gas,ca,,4132,1,0,0
7235162114,16750,2010,122300,8,automatic,4wd,pickup,white,,clean,,other,fl,ford,2922,1,1,1
7240725464,12900,1970,116144,8,automatic,rwd,pickup,,full-size,clean,excellent,gas,ca,ford,309,0,0,0
7240812194,5500,2007,174140,4,automatic,,hatchback,black,,clean,,gas,wa,mazda,814,0,0,0
7240253245,26990,2013,20387,,automatic,,sedan,white,compact,clean,,gas,co,bmw,3300,1,0,0
7240064447,7900,2000,160000,8,automatic,4wd,SUV,grey,mid-size,clean,excellent,gas,or,chevrolet,1321,0,0,0
7236338682,26995,2019,14350,,automatic,,,,,clean,,gas,sc,chevrolet,1147,0,0,0
7233564232,20990,2013,57170,,automatic,,sedan,black,,clean,good,gas,sc,bmw,5603,1,0,0
7228514448,4000,2008,102000,4,automatic,fwd,convertible,grey,mid-size,clean,excellent,gas,nj,chrysler,128,0,0,0
7236762151,18590,2013,60598,6,automatic,rwd,other,white,,clean,good,gas,nm,mercedes-benz,4642,1,0,0
7240498121,19323,2018,23113,4,automatic,fwd,SUV,blue,,clean,like new,gas,ks,kia,475,0,1,0
7236294895,23800,2015,,6,automatic,4wd,SUV,red,,clean,excellent,gas,id,ford,4271,1,1,1
7240692983,33931,2015,30929,,automatic,rwd,,white,,clean,like new,gas,ca,chevrolet,2522,0,0,0
7230825462,18998,2011,53870,6,automatic,rwd,convertible,white,mid-size,clean,excellent,gas,fl,bmw,3154,0,1,0
7230727656,15300,2018,46680,4,automatic,fwd,SUV,grey,,clean,,gas,fl,ford,5903,1,0,0
7233042256,9200,2014,114000,6,automatic,fwd,SUV,red,,lien,good,gas,oh,ford,586,0,0,0
7239526018,27990,2014,73981,8,other,4wd,pickup,blue,,clean,good,gas,md,gmc,4409,1,0,0
7234734174,24900,2016,42000,6,automatic,fwd,van,white,full-size,clean,like new,diesel,nj,mercedes-benz,97,0,0,0
7238456482,3500,2006,130000,6,automatic,fwd,mini-van,grey,full-size,clean,,gas,oh,nissan,42,0,0,0
7237837545,16500,2004,,6,automatic,rwd,convertible,grey,,clean,excellent,gas,sc,porsche,927,0,0,0
7234886056,11493,2011,134891,6,automatic,4wd,SUV,brown,,clean,excellent,gas,tn,hyundai,4072,1,0,1
7230820658,28990,2018,14592,6,other,4wd,pickup,white,,clean,good,gas,fl,nissan,4672,1,0,0
7232297277,21550,2017,70681,8,automatic,4wd,truck,white,,rebuilt,,gas,id,ford,880,0,0,0
7228098655,12995,2004,,,automatic,,,,,clean,,gas,il,jeep,528,0,0,0
7240566493,35995,2019,11770,6,automatic,4wd,truck,custom,full-size,clean,like new,gas,mi,ford,388,0,0,0
7238179457,4995,2010,274644,4,other,fwd,sedan,grey,,clean,good,gas,va,honda,2576,0,0,0
7227908685,4995,2005,160196,,automatic,4wd,,black,,clean,,gas,il,infiniti,4571,1,0,1
7225036685,2000,1967,,4,manual,rwd,coupe,green,compact,clean,good,gas,pa,volkswagen,998,0,1,0
7238131049,3000,2003,158000,4,automatic,fwd,sedan,grey,mid-size,clean,good,gas,mi,volkswagen,1028,0,1,0
7232988651,34995,2019,37045,8,automatic,4wd,SUV,,full-size,clean,excellent,gas,tx,nissan,5037,1,0,1
7237621656,38900,2010,12000,8,manual,,convertible,silver,,clean,like new,gas,sc,chevrolet,3735,1,0,0
7239660028,32000,2018,20074,4,automatic,rwd,sedan,white,,clean,,gas,hi,bmw,2115,1,0,0
7236883232,19000,1995,63400,6,automatic,4wd,offroad,,,clean,excellent,gas,az,jeep,483,0,0,0
7235754074,2500,2006,132000,,automatic,,mini-van,white,,clean,good,gas,ut,dodge,128,0,0,0
7228932528,44990,2015,80733,6,automatic,4wd,truck,white,full-size,clean,good,diesel,la,ram,2841,0,0,0
7240996551,14590,2015,16347,,other,rwd,hatchback,,,clean,good,electric,ca,bmw,3984,1,0,0
7240007148,19995,2007,152590,6,automatic,4wd,,,,clean,,gas,or,toyota,1530,1,1,0
7227474302,16900,2016,75582,6,automatic,,van,,,clean,excellent,gas,mi,honda,4491,1,0,1
7240848359,28000,2010,150000,,automatic,4wd,truck,blue,,clean,excellent,diesel,ak,ford,478,0,0,0
7237039810,16995,2012,91516,,automatic,,other,blue,,clean,,gas,tx,jeep,2029,1,0,0
7238784437,3900,1994,71487,8,automatic,rwd,van,white,full-size,clean,good,gas,ia,ram,1035,0,1,0
7225993296,11495,2014,158302,6,automatic,fwd,,silver,full-size,clean,excellent,gas,oh,dodge,4301,1,1,1
7237848442,14400,2017,50000,4,automatic,fwd,coupe,blue,mid-size,clean,like new,gas,sc,honda,270,0,0,0
7228162860,12995,2007,190957,8,automatic,4wd,,silver,,clean,,gas,mn,chevrolet,,0,0,0
7239616344,42495,2018,36882,6,automatic,4wd,truck,,,clean,,gas,id,ford,,0,0,0
7239317661,12998,2014,92878,,automatic,4wd,SUV,white,,clean,excellent,gas,or,ford,2050,1,0,1
7231054978,15500,1968,,,other,,,,,clean,,gas,tn,ford,2137,0,1,0
7240253951,9250,2007,156830,,automatic,,other,blue,,rebuilt,,gas,,chevrolet,2570,1,1,0
7239953367,16995,2012,28939,8,automatic,rwd,van,white,full-size,clean,like new,gas,ca,chevrolet,886,0,1,0
7238476857,38985,2017,53477,,automatic,4wd,SUV,white,,clean,excellent,gas,ca,mercedes-benz,,0,0,0
7228493228,14700,1998,,,manual,,,,,clean,,gas,tx,ford,229,0,0,0
7239156621,18500,2003,45285,,automatic,,,,,clean,,gas,nc,chevrolet,462,0,0,0
7229646568,17995,2007,78363,,automatic,,SUV,black,,clean,,gas,wi,chevrolet,4662,1,0,1
7225938188,32000,2017,43345,4,automatic,4wd,SUV,blue,,clean,,gas,wa,rover,5531,1,0,0
7240437032,15997,2018,27504,,automatic,,other,white,,clean,good,gas,nc,dodge,5098,0,1,0
7238497727,8995,2006,104657,6,automatic,rwd,pickup,red,,clean,excellent,gas,il,gmc,2734,0,0,0
7229721899,22800,2016,58000,4,automatic,fwd,SUV,white,mid-size,clean,like new,gas,fl,lexus,564,0,0,0
7239623887,8791,2007,73864,,automatic,,hatchback,blue,sub-compact,clean,,gas,co,mini,3132,1,0,0
7240506447,4599,2010,114554,4,automatic,fwd,sedan,silver,full-size,clean,excellent,gas,mn,chevrolet,156,0,0,0
7233673992,42995,2015,48367,8,automatic,4wd,SUV,custom,,clean,,gas,md,jeep,,0,0,0
7235728876,31990,2018,19970,6,other,4wd,pickup,black,,clean,good,gas,nc,gmc,4342,1,0,0
7236883379,39997,2016,155070,,automatic,4wd,pickup,,,clean,excellent,diesel,ia,ford,2834,0,0,0
7237313597,7272,2011,143602,,other,,,blue,,clean,,electric,ms,nissan,5247,1,0,1
7234186886,13995,2008,149903,8,automatic,4wd,truck,green,full-size,clean,good,gas,mt,ford,920,0,0,0
7240912884,5477,2007,122885,,automatic,fwd,,black,,clean,excellent,gas,wi,hyundai,2557,1,0,1
7239983051,2995,2006,123226,6,automatic,4wd,SUV,black,full-size,clean,good,gas,mi,gmc,4351,1,1,1
7235561697,5995,2010,200376,4,automatic,,sedan,,,clean,excellent,gas,ia,chevrolet,3463,0,0,0
7238610439,2975,2006,,6,automatic,fwd,mini-van,silver,,clean,good,gas,co,honda,488,0,0,0
7231787885,6590,2010,133091,,automatic,fwd,,,,clean,,gas,nc,volvo,2507,0,0,0
7225577982,18990,2006,179810,,automatic,fwd,other,white,,clean,,diesel,,ford,1513,1,0,1
7240030048,4850,2008,146000,6,automatic,fwd,mini-van,white,full-size,clean,good,gas,oh,honda,456,0,0,0
7237637489,49995,2020,18669,,automatic,,,,,clean,,gas,nj,infiniti,3736,0,0,0
7238063911,2900,2005,178000,4,automatic,fwd,wagon,grey,mid-size,clean,good,gas,fl,toyota,442,0,0,0
7239095419,4900,2014,100000,,automatic,,,,,clean,excellent,gas,fl,ford,370,0,0,0
7240549308,22900,2008,164000,,automatic,,,,,clean,,diesel,sd,,2704,0,0,0
7240736338,3500,2006,190000,4,automatic,fwd,coupe,grey,,clean,excellent,gas,ny,honda,430,0,0,0
7229392632,9995,2014,168419,,automatic,,,,,clean,,other,ms,nissan,4245,1,0,1
7225810984,9500,2014,126186,,automatic,,van,white,,clean,good,gas,sc,,349,0,1,0
7240125296,13000,2015,114000,4,automatic,4wd,SUV,grey,mid-size,clean,excellent,gas,vt,honda,444,0,0,0
7225146395,2200,1986,,,manual,,truck,,,clean,good,gas,ny,chevrolet,61,0,0,0
7234699745,6998,2013,99706,,,,sedan,blue,compact,clean,,gas,oh,ford,2308,1,0,0
7236885784,12500,2015,58100,4,automatic,fwd,sedan,red,mid-size,clean,excellent,gas,ca,nissan,207,0,0,0
7238484161,26995,2014,98154,8,automatic,4wd,pickup,custom,,clean,,gas,ak,ram,2348,0,1,0
7228103342,5995,2007,,,manual,,,,,clean,,gas,tx,audi,531,0,0,0
7238714539,23495,2014,127034,8,automatic,4wd,truck,silver,,clean,,gas,fl,chevrolet,4057,1,0,0
7236339684,13995,2014,89058,,automatic,,sedan,white,,clean,good,gas,az,ford,4774,0,0,0
7237444036,17990,2013,47101,6,automatic,,sedan,black,,clean,good,gas,oh,infiniti,4053,1,0,0
7233040451,16995,2015,46570,4,automatic,4wd,SUV,,,clean,,gas,md,subaru,2676,1,0,1
7238455438,11995,2013,81228,,automatic,fwd,SUV,black,,clean,,other,ok,cadillac,2267,1,0,1
7229314431,15973,2016,45083,,automatic,,,,,clean,,gas,ia,chevrolet,787,0,0,0
7239782849,23999,2015,103000,8,automatic,4wd,,,,clean,like new,gas,ma,chevrolet,270,0,0,0
7239442219,11995,2002,,,automatic,,,,,clean,,gas,ca,ford,3339,0,0,0
7237739451,38890,2017,51210,8,automatic,,pickup,red,,clean,good,gas,pa,chevrolet,3243,0,0,0
7237598102,15900,2017,53431,4,automatic,fwd,SUV,white,,clean,,gas,nc,hyundai,6500,1,1,0
7233939434,14995,2014,,6,automatic,4wd,SUV,black,,clean,excellent,diesel,wa,volkswagen,3979,1,1,1
7234390884,12000,2007,49961,,automatic,fwd,pickup,white,,clean,,gas,fl,ford,2218,1,0,0
7237687010,15895,2007,123930,6,automatic,4wd,wagon,black,,clean,good,gas,pa,jeep,1690,0,0,0
7239491861,17000,2004,187812,6,automatic,4wd,truck,white,,clean,excellent,diesel,ok,ram,392,0,0,0
7225462315,13998,2006,,,automatic,,,,,clean,,diesel,tx,ford,2684,1,1,0
7230741422,6995,2011,126,,automatic,,,,,clean,like new,gas,ma,ford,1029,0,0,0
7233250242,9900,2016,100456,4,automatic,fwd,,black,,clean,excellent,gas,ga,jeep,483,0,0,0
7237742572,6464,2007,81430,5,automatic,fwd,sedan,blue,compact,clean,excellent,gas,nv,volvo,4922,1,0,1
7237403785,7900,2010,92000,4,automatic,fwd,sedan,grey,full-size,clean,like new,gas,md,toyota,62,0,0,0
7235688750,13995,2013,138645,,automatic,fwd,,white,,clean,,gas,la,ford,6357,0,0,0
7240661032,3650,2004,181000,6,automatic,,,,,clean,like new,gas,mi,honda,271,0,0,0
7227749944,28466,2017,53979,,automatic,fwd,,,,clean,,gas,mo,acura,,0,0,0
7239504509,38500,2015,51000,6,automatic,4wd,SUV,black,full-size,clean,excellent,gas,ut,rover,2314,0,0,0
7240500697,10999,2011,138693,6,automatic,,sedan,grey,,clean,good,other,ca,dodge,2233,1,0,0
7231297215,14990,2018,5818,,automatic,fwd,hatchback,,,clean,good,gas,ga,ford,4133,1,0,0
7233875923,6500,1997,,,manual,,,white,,clean,,diesel,tx,ford,106,0,0,0
7240329408,35590,2020,24597,6,other,4wd,pickup,red,,clean,good,gas,dc,jeep,4012,1,0,0
7235169269,3250,2013,102000,4,automatic,fwd,hatchback,,,clean,excellent,gas,ne,ford,258,0,0,0
7226759887,10499,2014,85400,4,automatic,4wd,,silver,,clean,excellent,gas,id,nissan,558,0,0,0
7240718587,6995,2010,156147,4,automatic,fwd,sedan,silver,compact,clean,excellent,hybrid,or,toyota,138,0,0,0
7230162725,39590,2009,28066,8,other,rwd,coupe,black,,clean,good,gas,oh,chevrolet,4272,1,0,0
7238686105,10495,2013,165500,6,automatic,4wd,SUV,white,full-size,clean,excellent,gas,mi,chevrolet,991,0,0,0
7231907971,35995,2019,15470,,automatic,,,,,clean,,gas,nj,honda,3995,0,0,0
7240644938,14995,2010,158000,8,automatic,4wd,SUV,black,full-size,clean,excellent,gas,nh,cadillac,1253,0,0,0
7228043747,24900,2013,268779,6,automatic,rwd,truck,white,full-size,clean,excellent,diesel,ri,,510,1,0,0
7233086159,6900,2010,162000,,automatic,4wd,,,,clean,,gas,mi,ford,457,1,0,0
7239283379,6200,2008,129000,8,automatic,rwd,SUV,white,mid-size,clean,excellent,gas,tx,mercury,350,0,0,0
7239497730,24800,2000,101360,,automatic,4wd,,,,clean,excellent,diesel,ok,ford,1596,1,0,0
7233095710,26500,2000,54700,,automatic,rwd,truck,white,,clean,excellent,gas,fl,,449,1,0,0
7237667097,13500,2014,115000,4,automatic,4wd,wagon,grey,mid-size,clean,good,gas,id,subaru,253,0,0,0
7240835101,6450,2007,169660,6,automatic,4wd,sedan,red,,clean,excellent,gas,or,ford,3105,1,0,1
7239423440,12963,2007,107427,,automatic,4wd,pickup,white,,clean,,gas,oh,gmc,2025,1,0,0
7240503824,38997,2017,52348,,automatic,4wd,pickup,black,,clean,,gas,dc,chevrolet,1953,0,0,0
7232043786,15750,2013,114000,6,automatic,fwd,pickup,black,,clean,excellent,gas,va,ford,333,0,1,0
7230013185,3500,2002,,,manual,,,,,clean,,gas,tn,chevrolet,331,0,0,0
7240499175,23995,2017,46157,,automatic,,SUV,,,clean,,gas,or,bmw,4170,1,1,0
7236638077,16495,2017,34061,,automatic,,,,,clean,,gas,nj,volvo,3043,0,1,0
7225279287,29990,2018,30084,6,other,4wd,pickup,black,,clean,good,other,ga,gmc,4425,1,0,0
7237576367,6250,2011,179000,4,automatic,fwd,sedan,,,clean,excellent,gas,mi,chevrolet,344,0,1,0
7231087975,27300,2009,142376,8,automatic,4wd,pickup,white,full-size,clean,excellent,gas,ca,chevrolet,542,0,0,0
7231317138,43990,2019,4159,6,other,4wd,pickup,white,,clean,good,gas,oh,toyota,4673,1,0,0
7240599693,14995,2013,124818,4,automatic,4wd,SUV,silver,full-size,clean,good,gas,co,chevrolet,1972,0,0,0
7225572171,8500,2012,110000,6,automatic,4wd,SUV,white,mid-size,clean,excellent,gas,al,chevrolet,242,0,0,0
7238215651,39990,2017,29178,8,automatic,4wd,pickup,red,,clean,good,other,ny,toyota,4655,1,0,0
7239294031,11995,2013,143000,6,automatic,rwd,coupe,white,mid-size,clean,excellent,gas,ks,dodge,1272,0,1,0
7240652507,15998,2012,74171,6,automatic,4wd,SUV,grey,,clean,,gas,ca,bmw,4063,1,1,0
7225749917,31990,2015,46523,,automatic,,coupe,black,,clean,good,gas,ca,mercedes-benz,4394,1,0,0
7236785338,5499,2009,153811,4,automatic,fwd,sedan,white,compact,clean,good,gas,fl,honda,437,0,0,0
7235741848,9900,2011,138000,6,automatic,,,white,,clean,excellent,gas,co,bmw,263,0,0,0
7239627934,2000,2005,230000,4,automatic,,,,,clean,good,gas,ca,ford,424,0,0,0
7225891951,5395,2012,176002,6,automatic,4wd,SUV,silver,,clean,excellent,gas,wa,chevrolet,2523,0,0,0
7231821853,15000,2017,56919,,automatic,,,white,,clean,excellent,gas,al,chevrolet,1784,1,0,0
7233265092,29970,2017,48763,4,automatic,4wd,sedan,,,clean,excellent,gas,ca,audi,5825,1,1,1
7240663604,19488,2015,46245,4,other,,wagon,silver,,clean,good,gas,wa,subaru,8006,1,1,0
7236332025,38995,2015,69827,8,automatic,4wd,SUV,white,,clean,,gas,or,gmc,465,0,0,0
7230492326,6850,2009,123000,,automatic,fwd,SUV,,,clean,,gas,va,volkswagen,1159,0,0,0
7234698994,13700,1971,13500,4,manual,,,yellow,,clean,excellent,gas,fl,,203,0,0,0
7234799704,17990,2012,72436,6,automatic,rwd,sedan,black,,clean,good,gas,il,mercedes-benz,5019,1,0,0
7233674779,17477,2014,99213,,automatic,,,silver,,clean,,gas,co,ford,1146,0,0,0
7239451302,4000,2000,104000,,automatic,,,green,,clean,good,gas,oh,dodge,544,0,0,0
7239815022,5990,2008,98611,4,automatic,fwd,SUV,grey,mid-size,clean,excellent,hybrid,ca,ford,1232,1,0,0
7238911327,23999,2017,48932,,automatic,rwd,coupe,black,,clean,,gas,dc,dodge,1253,1,0,1
7235623841,12990,2012,35015,6,other,fwd,SUV,brown,,clean,good,gas,ca,chevrolet,4262,1,0,0
7240695830,46995,2018,76967,,automatic,4wd,,white,,clean,,diesel,ca,ram,3377,1,0,1
7236576969,7750,2009,93574,6,automatic,rwd,sedan,white,compact,clean,excellent,gas,or,,245,0,0,0
